quadrat,cc,density,block,strip,square_original,side,square,x,y,n_cohort1_t1,n_cohort1_t2,n_cohort2_t2,n_cohort1_t3,n_cohort2_t3,n_cohort3_t3,n_cohort1_t4,n_cohort2_t4,n_cohort3_t4,n_cohort4_t4,n_cohort1_t5,n_cohort2_t5,n_cohort3_t5,n_cohort4_t5,n_cohort5_t5,1,2,3,4,5,em1,em2,em3,em4,em5
128,bare,50000,1,12,26,east,23,2,3,6,6,11,3,3,5,0,1,3,0,na,na,na,na,na,6,17,11,4,0,6,17,22,22,na
128,bare,50000,1,12,36,east,33,3,3,3,3,21,3,8,8,1,5,5,2,na,na,na,na,na,3,24,19,13,0,3,24,32,34,na
128,bare,50000,1,12,46,east,43,4,3,5,5,6,1,5,1,1,3,1,3,na,na,na,na,na,5,11,7,8,0,5,11,12,15,na
131,ldshoots,50000,1,13,14,east,11,1,1,15,15,9,15,9,0,13,5,0,10,na,na,na,na,na,15,24,24,28,0,15,24,24,34,na
131,ldshoots,50000,1,13,24,east,21,2,1,71,60,1,60,1,0,46,0,0,9,na,na,na,na,na,71,61,61,55,0,71,72,72,81,na
131,ldshoots,50000,1,13,34,east,31,3,1,36,26,3,26,3,17,20,0,17,20,na,na,na,na,na,36,29,46,57,0,36,39,56,76,na
131,ldshoots,50000,1,13,44,east,41,4,1,1,1,1,1,1,0,1,1,0,7,na,na,na,na,na,1,2,2,9,0,1,2,2,9,na
131,ldshoots,50000,1,13,15,east,12,1,2,11,11,9,11,9,0,9,3,0,3,na,na,na,na,na,11,20,20,15,0,11,20,20,23,na
131,ldshoots,50000,1,13,25,east,22,2,2,47,46,9,46,9,0,26,5,0,10,na,na,na,na,na,47,55,55,41,0,47,56,56,66,na
131,ldshoots,50000,1,13,35,east,32,3,2,42,36,2,36,2,3,9,0,1,8,na,na,na,na,na,42,38,41,18,0,42,44,47,55,na
131,ldshoots,50000,1,13,45,east,42,4,2,0,0,2,0,2,0,0,2,0,21,na,na,na,na,na,0,2,2,23,0,0,2,2,23,na
131,ldshoots,50000,1,13,16,east,13,1,3,23,23,24,23,24,0,17,11,0,10,na,na,na,na,na,23,47,47,38,0,23,47,47,57,na
131,ldshoots,50000,1,13,26,east,23,2,3,18,18,3,18,3,0,9,2,0,0,na,na,na,na,na,18,21,21,11,0,18,21,21,21,na
131,ldshoots,50000,1,13,36,east,33,3,3,54,46,6,46,6,0,32,6,0,1,na,na,na,na,na,54,52,52,39,0,54,60,60,61,na
131,ldshoots,50000,1,13,46,east,43,4,3,4,4,2,4,2,0,4,2,0,8,na,na,na,na,na,4,6,6,14,0,4,6,6,14,na
136,ldshoots,50,1,13,11,west,11,1,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,21,west,21,2,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,31,west,31,3,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,41,west,41,4,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,12,west,12,1,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,22,west,22,2,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,32,west,32,3,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,42,west,42,4,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,13,west,13,1,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,23,west,23,2,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,33,west,33,3,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
136,ldshoots,50,1,13,43,west,43,4,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
137,ldshoots,500,1,13,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
137,ldshoots,500,1,13,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
137,ldshoots,500,1,13,34,east,31,3,1,0,0,1,0,1,0,0,1,0,0,na,na,na,na,na,0,1,1,1,0,0,1,1,1,na
137,ldshoots,500,1,13,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
137,ldshoots,500,1,13,15,east,12,1,2,0,0,0,0,0,0,0,0,0,2,na,na,na,na,na,0,0,0,2,0,0,0,0,2,na
137,ldshoots,500,1,13,25,east,22,2,2,1,0,0,0,0,0,0,0,0,1,na,na,na,na,na,1,0,0,1,0,1,1,1,2,na
137,ldshoots,500,1,13,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
137,ldshoots,500,1,13,45,east,42,4,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
137,ldshoots,500,1,13,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
137,ldshoots,500,1,13,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
137,ldshoots,500,1,13,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
137,ldshoots,500,1,13,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
138,ldshoots,5000,1,13,14,east,11,1,1,0,0,0,0,0,0,0,0,0,1,na,na,na,na,na,0,0,0,1,0,0,0,0,1,na
138,ldshoots,5000,1,13,24,east,21,2,1,0,0,0,0,0,0,0,0,0,5,na,na,na,na,na,0,0,0,5,0,0,0,0,5,na
138,ldshoots,5000,1,13,34,east,31,3,1,0,0,0,0,0,0,0,0,0,1,na,na,na,na,na,0,0,0,1,0,0,0,0,1,na
138,ldshoots,5000,1,13,44,east,41,4,1,1,0,0,0,0,0,0,0,0,1,na,na,na,na,na,1,0,0,1,0,1,1,1,2,na
138,ldshoots,5000,1,13,15,east,12,1,2,0,0,0,0,0,0,0,0,0,2,na,na,na,na,na,0,0,0,2,0,0,0,0,2,na
138,ldshoots,5000,1,13,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
138,ldshoots,5000,1,13,35,east,32,3,2,1,0,0,0,0,0,0,0,0,3,na,na,na,na,na,1,0,0,3,0,1,1,1,4,na
138,ldshoots,5000,1,13,45,east,42,4,2,0,0,0,0,0,0,0,0,0,1,na,na,na,na,na,0,0,0,1,0,0,0,0,1,na
138,ldshoots,5000,1,13,16,east,13,1,3,0,0,0,0,0,3,0,0,3,0,na,na,na,na,na,0,0,3,3,0,0,0,3,3,na
138,ldshoots,5000,1,13,26,east,23,2,3,0,0,0,0,0,0,0,0,0,1,na,na,na,na,na,0,0,0,1,0,0,0,0,1,na
138,ldshoots,5000,1,13,36,east,33,3,3,0,0,0,0,0,0,0,0,0,2,na,na,na,na,na,0,0,0,2,0,0,0,0,2,na
138,ldshoots,5000,1,13,46,east,43,4,3,0,0,0,0,0,0,0,0,0,1,na,na,na,na,na,0,0,0,1,0,0,0,0,1,na
141,hdr,500,1,14,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
141,hdr,500,1,14,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
141,hdr,500,1,14,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
141,hdr,500,1,14,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
141,hdr,500,1,14,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
141,hdr,500,1,14,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
141,hdr,500,1,14,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
141,hdr,500,1,14,45,east,42,4,2,1,0,0,0,0,0,0,0,0,0,na,na,na,na,na,1,0,0,0,0,1,1,1,1,na
141,hdr,500,1,14,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
141,hdr,500,1,14,26,east,23,2,3,0,0,0,0,0,1,0,0,1,0,na,na,na,na,na,0,0,1,1,0,0,0,1,1,na
141,hdr,500,1,14,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
141,hdr,500,1,14,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
145,hdr,50000,1,14,14,east,11,1,1,33,31,7,15,2,10,11,0,10,4,na,na,na,na,na,33,38,27,25,0,33,40,50,54,na
145,hdr,50000,1,14,24,east,21,2,1,19,15,6,10,3,29,2,3,18,0,na,na,na,na,na,19,21,42,23,0,19,25,54,54,na
145,hdr,50000,1,14,34,east,31,3,1,23,23,35,26,31,50,8,25,45,3,na,na,na,na,na,23,58,107,81,0,23,58,108,111,na
145,hdr,50000,1,14,44,east,41,4,1,40,40,23,28,24,2,25,21,2,34,na,na,na,na,na,40,63,54,82,0,40,63,65,99,na
145,hdr,50000,1,14,15,east,12,1,2,52,52,4,41,3,36,34,3,27,2,na,na,na,na,na,52,56,80,66,0,52,56,92,94,na
145,hdr,50000,1,14,25,east,22,2,2,34,34,8,27,8,40,17,6,30,21,na,na,na,na,na,34,42,75,74,0,34,42,82,103,na
145,hdr,50000,1,14,35,east,32,3,2,53,53,12,48,12,12,46,11,12,1,na,na,na,na,na,53,65,72,70,0,53,65,77,78,na
145,hdr,50000,1,14,45,east,42,4,2,53,53,8,41,4,11,25,5,8,32,na,na,na,na,na,53,61,56,70,0,53,61,72,104,na
145,hdr,50000,1,14,16,east,13,1,3,9,9,4,4,4,42,3,0,29,6,na,na,na,na,na,9,13,50,38,0,9,13,55,61,na
145,hdr,50000,1,14,26,east,23,2,3,18,15,2,8,1,17,6,0,15,6,na,na,na,na,na,18,17,26,27,0,18,20,37,43,na
145,hdr,50000,1,14,36,east,33,3,3,25,25,1,18,1,3,15,1,1,4,na,na,na,na,na,25,26,22,21,0,25,26,29,33,na
145,hdr,50000,1,14,46,east,43,4,3,9,9,2,7,1,2,5,1,0,0,na,na,na,na,na,9,11,10,6,0,9,11,13,13,na
146,hdr,5000,1,14,14,east,11,1,1,0,0,1,0,1,21,0,0,10,1,na,na,na,na,na,0,1,22,11,0,0,1,22,23,na
146,hdr,5000,1,14,24,east,21,2,1,0,0,0,0,0,5,0,0,4,1,na,na,na,na,na,0,0,5,5,0,0,0,5,6,na
146,hdr,5000,1,14,34,east,31,3,1,0,0,0,0,0,6,0,0,4,2,na,na,na,na,na,0,0,6,6,0,0,0,6,8,na
146,hdr,5000,1,14,44,east,41,4,1,5,4,3,3,2,2,0,1,1,9,na,na,na,na,na,5,7,7,11,0,5,8,10,19,na
146,hdr,5000,1,14,15,east,12,1,2,1,1,0,1,0,31,0,0,23,0,na,na,na,na,na,1,1,32,23,0,1,1,32,32,na
146,hdr,5000,1,14,25,east,22,2,2,2,2,1,1,1,11,0,1,6,1,na,na,na,na,na,2,3,13,8,0,2,3,14,15,na
146,hdr,5000,1,14,35,east,32,3,2,0,0,0,0,0,2,0,0,2,0,na,na,na,na,na,0,0,2,2,0,0,0,2,2,na
146,hdr,5000,1,14,45,east,42,4,2,2,1,1,1,1,3,1,0,2,10,na,na,na,na,na,2,2,5,13,0,2,3,6,16,na
146,hdr,5000,1,14,16,east,13,1,3,0,0,0,0,0,5,0,0,4,1,na,na,na,na,na,0,0,5,5,0,0,0,5,6,na
146,hdr,5000,1,14,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
146,hdr,5000,1,14,36,east,33,3,3,1,0,0,0,0,4,0,0,2,0,na,na,na,na,na,1,0,4,2,0,1,1,5,5,na
146,hdr,5000,1,14,46,east,43,4,3,0,0,0,0,0,5,0,0,4,3,na,na,na,na,na,0,0,5,7,0,0,0,5,8,na
149,hdr,50,1,14,11,west,11,1,1,0,0,0,0,0,1,0,0,0,0,na,na,na,na,na,0,0,1,0,0,0,0,1,1,na
149,hdr,50,1,14,21,west,21,2,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
149,hdr,50,1,14,31,west,31,3,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
149,hdr,50,1,14,41,west,41,4,1,0,0,0,0,0,1,0,0,1,0,na,na,na,na,na,0,0,1,1,0,0,0,1,1,na
149,hdr,50,1,14,12,west,12,1,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
149,hdr,50,1,14,22,west,22,2,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
149,hdr,50,1,14,32,west,32,3,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
149,hdr,50,1,14,42,west,42,4,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
149,hdr,50,1,14,13,west,13,1,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
149,hdr,50,1,14,23,west,23,2,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
149,hdr,50,1,14,33,west,33,3,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
149,hdr,50,1,14,43,west,43,4,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
152,hdshoots,50,1,15,14,east,11,1,1,0,0,0,0,0,0,0,0,0,1,na,na,na,na,na,0,0,0,1,0,0,0,0,1,na
152,hdshoots,50,1,15,24,east,21,2,1,0,0,1,0,1,0,0,0,0,0,na,na,na,na,na,0,1,1,0,0,0,1,1,1,na
152,hdshoots,50,1,15,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
152,hdshoots,50,1,15,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
152,hdshoots,50,1,15,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
152,hdshoots,50,1,15,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
152,hdshoots,50,1,15,35,east,32,3,2,1,0,0,0,0,0,0,0,0,0,na,na,na,na,na,1,0,0,0,0,1,1,1,1,na
152,hdshoots,50,1,15,45,east,42,4,2,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
152,hdshoots,50,1,15,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
152,hdshoots,50,1,15,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
152,hdshoots,50,1,15,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
152,hdshoots,50,1,15,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na
153,hdshoots,50000,1,15,14,east,11,1,1,15,15,2,15,2,0,15,2,0,54,na,na,na,na,na,15,17,17,71,0,15,17,17,71,na
153,hdshoots,50000,1,15,24,east,21,2,1,12,12,7,12,7,0,11,7,0,18,na,na,na,na,na,12,19,19,36,0,12,19,19,37,na
153,hdshoots,50000,1,15,34,east,31,3,1,14,14,11,14,11,0,14,11,0,8,na,na,na,na,na,14,25,25,33,0,14,25,25,33,na
153,hdshoots,50000,1,15,44,east,41,4,1,4,4,4,4,4,0,4,2,0,21,na,na,na,na,na,4,8,8,27,0,4,8,8,29,na
153,hdshoots,50000,1,15,15,east,12,1,2,10,10,12,10,12,4,8,11,4,34,na,na,na,na,na,10,22,26,57,0,10,22,26,60,na
153,hdshoots,50000,1,15,25,east,22,2,2,17,17,10,17,10,5,15,7,0,25,na,na,na,na,na,17,27,32,47,0,17,27,32,57,na
153,hdshoots,50000,1,15,35,east,32,3,2,7,7,10,7,10,0,7,9,0,15,na,na,na,na,na,7,17,17,31,0,7,17,17,32,na
153,hdshoots,50000,1,15,45,east,42,4,2,10,10,4,10,4,0,6,1,0,22,na,na,na,na,na,10,14,14,29,0,10,14,14,36,na
153,hdshoots,50000,1,15,16,east,13,1,3,2,2,2,2,2,13,2,2,13,22,na,na,na,na,na,2,4,17,39,0,2,4,17,39,na
153,hdshoots,50000,1,15,26,east,23,2,3,1,1,0,1,0,0,1,0,0,6,na,na,na,na,na,1,1,1,7,0,1,1,1,7,na
153,hdshoots,50000,1,15,36,east,33,3,3,2,2,0,2,0,0,1,0,0,4,na,na,na,na,na,2,2,2,5,0,2,2,2,6,na
153,hdshoots,50000,1,15,46,east,43,4,3,6,6,0,6,0,0,6,0,0,13,na,na,na,na,na,6,6,6,19,0,6,6,6,19,na
154,hdshoots,500,1,15,14,east,11,1,1,0,0,0,0,0,1,0,0,0,0,na,na,na,na,na,0,0,1,0,0,0,0,1,1,na
154,hdshoots,500,1,15,24,east,21,2,1,0,0,0,0,0,2,0,0,0,0,na,na,na,na,na,0,0,2,0,0,0,0,2,2,na
154,hdshoots,500,1,15,34,east,31,3,1,0,0,0,0,0,3,0,0,0,0,na,na,na,na,na,0,0,3,0,0,0,0,3,3,na
154,hdshoots,500,1,15,44,east,41,4,1,0,0,0,0,0,4,0,0,0,0,na,na,na,na,na,0,0,4,0,0,0,0,4,4,na
154,hdshoots,500,1,15,15,east,12,1,2,0,0,0,0,0,5,0,0,0,1,na,na,na,na,na,0,0,5,1,0,0,0,5,6,na
154,hdshoots,500,1,15,25,east,22,2,2,0,0,0,0,0,6,0,0,0,1,na,na,na,na,na,0,0,6,1,0,0,0,6,7,na
154,hdshoots,500,1,15,35,east,32,3,2,0,0,0,0,0,7,0,0,0,0,na,na,na,na,na,0,0,7,0,0,0,0,7,7,na
154,hdshoots,500,1,15,45,east,42,4,2,0,0,0,0,0,8,0,0,0,0,na,na,na,na,na,0,0,8,0,0,0,0,8,8,na
154,hdshoots,500,1,15,16,east,13,1,3,0,0,0,0,0,9,0,0,0,1,na,na,na,na,na,0,0,9,1,0,0,0,9,10,na
154,hdshoots,500,1,15,26,east,23,2,3,0,0,0,0,0,10,0,0,0,0,na,na,na,na,na,0,0,10,0,0,0,0,10,10,na
154,hdshoots,500,1,15,36,east,33,3,3,0,0,0,0,0,11,0,0,0,0,na,na,na,na,na,0,0,11,0,0,0,0,11,11,na
154,hdshoots,500,1,15,46,east,43,4,3,0,0,0,0,0,12,0,0,0,0,na,na,na,na,na,0,0,12,0,0,0,0,12,12,na
155,hdshoots,5000,1,15,14,east,11,1,1,1,1,0,1,0,0,0,0,0,4,na,na,na,na,na,1,1,1,4,0,1,1,1,5,na
155,hdshoots,5000,1,15,24,east,21,2,1,0,0,0,0,0,0,0,0,0,10,na,na,na,na,na,0,0,0,10,0,0,0,0,10,na
155,hdshoots,5000,1,15,34,east,31,3,1,0,0,0,0,0,0,0,0,0,10,na,na,na,na,na,0,0,0,10,0,0,0,0,10,na
155,hdshoots,5000,1,15,44,east,41,4,1,0,0,0,0,0,0,0,0,0,7,na,na,na,na,na,0,0,0,7,0,0,0,0,7,na
155,hdshoots,5000,1,15,15,east,12,1,2,0,0,0,0,0,0,0,0,0,2,na,na,na,na,na,0,0,0,2,0,0,0,0,2,na
155,hdshoots,5000,1,15,25,east,22,2,2,0,0,0,0,0,0,0,0,0,8,na,na,na,na,na,0,0,0,8,0,0,0,0,8,na
155,hdshoots,5000,1,15,35,east,32,3,2,1,1,1,1,1,0,1,1,0,4,na,na,na,na,na,1,2,2,6,0,1,2,2,6,na
155,hdshoots,5000,1,15,45,east,42,4,2,2,2,3,2,3,0,2,0,0,5,na,na,na,na,na,2,5,5,7,0,2,5,5,10,na
155,hdshoots,5000,1,15,16,east,13,1,3,2,2,2,2,2,0,0,2,0,4,na,na,na,na,na,2,4,4,6,0,2,4,4,8,na
155,hdshoots,5000,1,15,26,east,23,2,3,0,0,0,0,0,0,0,0,0,3,na,na,na,na,na,0,0,0,3,0,0,0,0,3,na
155,hdshoots,5000,1,15,36,east,33,3,3,0,0,0,0,0,0,0,0,0,3,na,na,na,na,na,0,0,0,3,0,0,0,0,3,na
155,hdshoots,5000,1,15,46,east,43,4,3,0,0,0,0,0,0,0,0,0,1,na,na,na,na,na,0,0,0,1,0,0,0,0,1,na
